cust_id,join_date,gender,age,marital_status,household_income,home_ownership,num_children,num_vehicles,last_purchase_date,spend
CUST-385803,10/24/2020 8:46,F,49,married,233954,own,5,4,12/8/2021 14:37,4821
CUST-933318,8/31/2017 11:47,F,22,unmarried,161614,rent,1,0,9/12/2021 1:37,3417
CUST-586235,3/13/2021 17:46,F,22,married,201895,unknown,2,0,6/24/2021 5:20,1906
CUST-379957,12/2/2021 23:16,F,33,married,304326,own,2,2,4/7/2021 20:55,4006
CUST-560016,11/7/2021 15:34,F,52,unmarried,65393,own,5,4,8/5/2021 14:16,5801
CUST-571194,5/14/2020 8:08,F,22,unmarried,392447,rent,3,2,11/14/2021 12:08,5977
CUST-258484,2/26/2020 20:58,F,48,married,334626,own,5,5,12/16/2021 8:19,2806
CUST-072976,9/30/2021 11:39,F,53,married,313970,own,0,4,8/4/2021 7:26,2354
CUST-599627,9/23/2017 9:06,F,27,unmarried,297362,own,0,4,12/22/2021 5:23,5186
CUST-782787,11/24/2017 8:35,F,32,married,459527,own,3,3,11/13/2021 17:02,7444
CUST-760196,4/2/2019 1:57,F,32,married,321245,own,4,1,5/24/2021 19:27,5048
CUST-405329,12/17/2019 10:20,F,34,married,470515,own,5,3,4/17/2021 5:26,5784
CUST-807776,8/21/2021 12:02,M,47,married,350162,own,1,5,8/12/2021 16:14,2720
CUST-244142,3/23/2019 21:54,F,36,unmarried,143298,own,1,3,9/29/2021 11:22,5113
CUST-696592,2/20/2019 5:02,F,31,married,393608,own,0,3,6/7/2021 1:34,5026
CUST-954109,2/1/2021 8:15,F,56,married,430090,own,5,1,7/6/2021 18:49,5917
CUST-106015,7/16/2021 23:00,F,34,married,231137,rent,4,3,11/7/2021 22:58,4978
CUST-914684,6/1/2018 6:47,F,47,unmarried,157627,own,2,3,10/4/2021 21:31,4421
CUST-320015,1/8/2021 23:20,M,27,married,106742,own,3,1,3/31/2021 1:33,3946
CUST-455101,5/19/2017 5:35,F,39,unmarried,375662,own,2,5,4/14/2021 12:56,4890
CUST-503014,6/20/2019 6:57,F,51,married,436616,own,5,4,5/30/2021 17:42,6407
CUST-277923,11/1/2020 10:39,M,38,married,357568,own,0,4,12/16/2021 3:00,2258
CUST-744279,9/30/2020 7:55,M,42,married,476655,unknown,2,3,12/14/2021 2:13,4526
CUST-911010,4/30/2019 23:24,M,28,unmarried,150708,rent,3,2,2/14/2021 15:56,4775
CUST-882885,1/25/2021 23:35,F,42,unmarried,357244,own,3,3,5/28/2021 18:11,3142
CUST-267800,6/20/2018 22:20,M,53,married,239798,own,3,1,3/30/2021 23:33,4390
CUST-785655,11/18/2020 16:36,F,20,married,281454,own,1,5,7/23/2021 5:56,4399
CUST-450300,9/8/2017 21:56,F,37,married,484178,own,4,3,4/14/2021 18:45,7244
CUST-342614,12/21/2018 15:08,F,28,married,482893,rent,1,3,2/19/2021 8:44,6451
CUST-189423,8/16/2020 23:44,F,24,married,221884,unknown,0,5,8/30/2021 16:35,4464
CUST-081084,6/18/2019 7:21,F,53,unmarried,184167,own,4,5,5/5/2021 3:49,4372
CUST-815407,9/19/2017 13:48,F,52,married,220992,own,3,0,8/13/2021 7:06,4467
CUST-373773,2/22/2020 10:26,F,41,unmarried,175827,unknown,3,5,5/18/2021 20:43,2150
CUST-769050,4/14/2017 17:38,F,44,unmarried,361947,own,3,5,6/1/2021 0:23,7398
CUST-327265,3/20/2018 9:57,F,29,married,429013,rent,5,4,10/1/2021 0:14,5656
CUST-786448,10/2/2017 16:10,M,48,unmarried,156943,rent,5,3,10/9/2021 1:46,4517
CUST-078338,5/26/2018 5:10,F,22,married,474023,own,0,3,12/30/2021 17:37,6280
CUST-532828,6/22/2020 21:06,M,32,married,139736,own,3,3,4/10/2021 17:44,2718
CUST-003339,11/20/2019 10:17,F,35,married,201158,own,3,3,12/17/2021 2:31,3811
CUST-270331,8/17/2020 5:41,F,46,married,218005,rent,4,0,5/17/2021 19:35,3041
CUST-163151,10/14/2020 22:54,M,38,married,350142,own,3,0,11/29/2021 16:11,2891
CUST-147287,3/22/2018 2:12,F,21,unmarried,394974,own,2,2,7/20/2021 4:38,4624
CUST-720882,3/18/2020 19:38,F,38,married,267464,own,5,1,10/13/2021 7:00,4553
CUST-003898,8/7/2018 20:40,M,43,married,195903,own,3,3,4/4/2021 14:17,3653
CUST-113880,8/5/2020 13:52,M,42,married,363601,rent,0,0,9/6/2021 9:00,5621
CUST-409880,1/15/2021 6:53,F,23,married,366256,own,1,4,3/17/2021 8:10,4660
CUST-282991,2/5/2019 15:24,F,46,married,354174,own,5,5,1/28/2021 6:43,5296
CUST-696267,12/31/2017 5:59,F,33,married,224202,own,3,0,6/5/2021 23:21,5075
CUST-795268,11/12/2019 9:57,M,51,unmarried,70047,own,5,5,6/16/2021 3:16,4959
CUST-122284,4/11/2020 20:04,M,43,married,235759,unknown,2,3,9/5/2021 7:32,2959
CUST-093821,6/30/2020 15:52,F,52,unmarried,179570,rent,5,5,8/13/2021 18:20,4898
CUST-536595,5/26/2021 17:12,F,55,married,450653,own,3,0,4/15/2021 11:05,6375
CUST-423376,10/21/2017 3:09,M,52,married,441021,own,1,2,7/4/2021 13:36,7248
CUST-235633,7/22/2021 3:56,M,44,unmarried,483692,rent,3,2,5/2/2021 9:34,6419
CUST-381233,12/26/2020 23:04,F,28,married,410703,own,0,0,3/30/2021 20:38,4788
CUST-382206,8/4/2021 4:28,F,30,married,378134,own,0,3,5/28/2021 19:10,6893
CUST-221927,1/23/2018 3:32,M,25,married,392419,own,3,4,10/28/2021 22:42,5347
CUST-852776,5/11/2020 8:34,F,56,married,348700,own,2,4,4/26/2021 10:55,2539
CUST-140557,12/23/2021 0:10,M,36,married,269404,own,1,1,10/21/2021 17:51,2480
CUST-706759,4/7/2019 23:41,F,50,married,268864,own,5,3,9/28/2021 2:14,5318
CUST-050134,2/4/2017 0:32,F,49,married,208314,own,1,3,3/5/2021 18:00,3654
CUST-293114,9/10/2020 11:51,F,44,married,258702,own,4,2,8/22/2021 5:14,2146
CUST-930910,1/24/2018 15:55,M,42,married,212327,own,1,1,4/5/2021 7:41,2187
CUST-206555,6/26/2019 23:35,M,20,unmarried,445980,own,0,4,5/7/2021 21:04,7286
CUST-832563,4/24/2018 13:12,M,50,married,387559,rent,0,4,4/5/2021 2:18,5243
CUST-374208,7/31/2020 12:19,M,36,married,100929,own,3,0,4/8/2021 7:38,1640
CUST-485751,5/2/2018 7:43,M,22,married,366918,rent,1,5,11/3/2021 11:06,5268
CUST-924907,5/3/2018 7:15,F,43,married,390324,own,1,4,2/1/2021 12:31,5250
CUST-769795,11/18/2018 19:54,F,23,married,237850,unknown,1,5,10/5/2021 3:59,5053
CUST-145628,6/8/2019 13:09,M,34,unmarried,87743,own,2,5,5/13/2021 11:38,2207
CUST-480898,8/22/2019 22:48,F,55,unmarried,68882,own,3,3,2/3/2021 20:19,2001
CUST-280200,12/8/2019 1:23,M,22,unmarried,477484,unknown,2,0,6/25/2021 16:33,4873
CUST-143634,5/26/2019 13:26,M,37,married,454517,own,1,2,1/16/2021 19:02,5728
CUST-343765,5/5/2018 4:36,M,40,married,87605,own,4,1,1/2/2021 20:18,4275
CUST-083816,10/16/2021 9:53,F,39,married,212166,own,1,1,11/1/2021 11:49,1628
CUST-126631,12/14/2019 23:34,F,44,married,484188,own,2,2,2/18/2021 7:31,4748
CUST-492057,6/3/2021 12:07,F,27,married,253166,own,0,1,10/31/2021 10:32,5071
CUST-206602,8/28/2021 18:47,F,51,married,281469,rent,5,2,7/9/2021 10:45,3126
CUST-649061,6/6/2017 6:09,F,45,married,278437,own,1,0,11/27/2021 1:23,4399
CUST-850215,1/18/2020 21:44,F,41,married,273164,own,4,3,11/15/2021 7:18,2896
CUST-972372,3/22/2019 18:03,F,52,married,377359,own,0,2,7/7/2021 6:59,6291
CUST-784643,5/10/2019 18:52,F,39,unmarried,276906,own,2,4,11/13/2021 17:10,2221
CUST-137037,6/3/2021 11:10,M,23,unmarried,180717,own,5,4,8/5/2021 17:45,5322
CUST-680972,6/4/2021 17:21,F,48,married,398181,own,0,4,10/18/2021 12:23,6929
CUST-976387,1/24/2021 9:56,F,27,married,416756,own,5,5,4/30/2021 7:22,6375
CUST-247858,7/25/2018 20:15,M,41,married,348892,own,3,1,11/12/2021 16:48,2034
CUST-886579,7/10/2019 11:55,M,24,married,382948,own,2,1,4/17/2021 19:22,6203
CUST-018910,8/10/2017 20:34,M,42,unmarried,366585,rent,1,2,7/30/2021 3:49,4530
CUST-795126,4/12/2021 7:05,F,53,married,227707,own,3,2,6/8/2021 2:35,3932
CUST-193755,8/4/2018 17:11,M,34,unmarried,284249,own,0,4,12/1/2021 4:48,5858
CUST-347132,9/13/2019 2:26,M,41,married,291352,own,1,3,7/3/2021 2:57,2564
CUST-641102,3/15/2017 12:06,F,49,married,213932,own,0,0,3/6/2021 1:07,4590
CUST-477002,1/25/2021 16:07,F,47,married,434092,own,0,5,2/12/2021 4:18,7454
CUST-052853,5/25/2019 6:08,F,56,unmarried,211697,own,1,4,3/2/2021 11:22,5995
CUST-965778,2/15/2020 7:43,F,54,married,66998,rent,2,0,4/28/2021 23:20,3286
CUST-366589,10/20/2019 19:12,F,31,unmarried,230750,unknown,3,5,3/24/2021 2:57,2064
CUST-713918,2/29/2020 11:31,F,48,unmarried,484396,own,2,4,5/19/2021 4:38,7072
CUST-393133,6/17/2020 18:59,M,43,unmarried,143995,rent,5,2,10/28/2021 10:42,1628
CUST-508092,3/1/2017 5:41,M,41,married,463343,rent,1,1,4/1/2021 8:41,5960
CUST-768239,12/30/2017 7:28,F,43,married,135624,rent,1,2,12/16/2021 16:40,5801
CUST-486205,3/8/2017 2:02,F,36,unmarried,224590,rent,3,1,2/23/2021 3:49,4857
CUST-091713,5/14/2018 23:37,F,31,married,284655,own,0,3,6/19/2021 21:30,1577
CUST-331191,7/31/2019 16:43,M,46,married,297980,rent,3,2,6/12/2021 6:39,2789
CUST-100040,11/15/2020 17:05,F,43,married,406544,own,1,2,7/4/2021 7:52,6103
CUST-095455,7/11/2020 9:06,F,56,married,390527,own,2,3,3/9/2021 6:01,6506
CUST-876599,6/16/2017 23:47,F,34,married,138617,unknown,2,3,2/10/2021 20:32,1631
CUST-123674,6/1/2020 18:50,M,25,married,325586,own,1,0,4/4/2021 10:55,5516
CUST-305313,8/8/2018 13:34,F,22,married,422256,own,2,5,5/6/2021 8:23,5900
CUST-431408,8/25/2019 11:38,M,52,unmarried,448456,rent,2,0,1/13/2021 21:33,5936
CUST-786746,11/16/2019 23:27,M,35,married,338882,own,5,4,6/8/2021 5:35,5963
CUST-569271,1/19/2017 14:53,F,21,unmarried,144427,rent,2,3,11/5/2021 5:41,3102
CUST-071895,10/1/2018 9:09,F,25,married,178578,rent,5,0,8/30/2021 20:50,2744
CUST-509019,3/3/2018 15:40,M,37,unmarried,370894,own,2,1,6/12/2021 18:24,5920
CUST-658334,3/21/2021 19:37,M,31,married,461449,own,2,3,12/3/2021 10:16,6153
CUST-420244,4/26/2018 16:46,M,36,married,266081,own,3,1,3/29/2021 2:36,4233
CUST-266911,7/23/2020 22:37,F,25,married,298850,own,1,5,11/25/2021 16:14,4015
CUST-367234,5/24/2020 14:54,F,49,married,319925,own,1,2,11/18/2021 19:52,3487
CUST-018174,8/14/2020 3:01,M,36,unmarried,316767,own,4,0,3/2/2021 23:53,2737
CUST-334095,10/5/2017 13:28,F,53,married,448985,unknown,4,5,7/21/2021 16:30,4654
CUST-537791,4/14/2018 18:47,F,55,unmarried,286486,rent,4,1,10/24/2021 14:21,4527
CUST-367419,4/13/2017 19:44,F,53,unmarried,211409,own,1,4,11/23/2021 10:43,4872
CUST-431873,2/21/2019 4:39,F,31,married,426004,unknown,4,2,10/11/2021 8:54,6535
CUST-103438,2/4/2021 2:19,F,20,married,267491,rent,0,3,6/17/2021 7:19,3726
CUST-084684,3/22/2019 12:53,M,38,unmarried,273442,own,5,0,3/15/2021 7:23,5828
CUST-515494,3/14/2017 3:37,F,43,married,383028,own,3,5,1/7/2021 15:41,5662
CUST-197520,7/26/2019 13:15,F,55,married,484343,unknown,1,4,1/18/2021 0:08,5250
CUST-724788,1/22/2021 9:18,F,43,married,73738,unknown,4,3,3/7/2021 16:37,3197
CUST-446575,11/5/2018 22:53,F,54,married,474114,own,5,5,5/25/2021 9:54,5076
CUST-261177,9/8/2020 19:46,F,49,married,128127,rent,4,5,12/15/2021 10:32,5791
CUST-293056,8/17/2018 19:57,F,29,married,250887,unknown,5,2,11/15/2021 18:29,5195
CUST-066225,8/23/2017 2:59,M,31,married,388159,own,3,0,9/23/2021 23:01,5884
CUST-681679,6/26/2020 2:15,M,33,married,439993,unknown,4,5,6/10/2021 17:24,6147
CUST-882081,12/29/2021 1:54,F,34,unmarried,157299,unknown,3,1,2/23/2021 20:19,2289
CUST-752492,8/3/2019 13:47,F,39,married,355625,rent,5,2,9/14/2021 10:52,1504
CUST-130930,10/28/2017 8:14,F,37,married,265267,own,0,4,7/16/2021 8:05,5139
CUST-180155,11/11/2018 20:36,F,29,married,468973,rent,5,1,4/6/2021 5:43,6939
CUST-927584,10/29/2021 16:07,F,22,unmarried,83924,own,0,4,3/8/2021 10:46,3189
CUST-262450,12/19/2021 7:10,F,27,married,461749,own,4,1,3/21/2021 14:54,5297
CUST-517527,10/13/2020 0:51,F,23,unmarried,440622,own,4,0,9/3/2021 5:00,4690
CUST-671269,11/20/2017 21:28,M,53,married,118255,unknown,4,5,2/3/2021 0:05,4177
CUST-218801,12/24/2017 11:18,F,22,unmarried,420632,own,4,2,9/2/2021 1:04,6238
CUST-050182,2/11/2017 8:12,M,44,unmarried,395068,own,1,2,7/7/2021 23:27,7051
CUST-282658,3/29/2019 21:03,F,27,unmarried,310406,own,1,0,6/16/2021 19:45,1858
CUST-111449,4/29/2020 21:58,M,41,unmarried,331724,own,4,3,11/24/2021 7:43,3022
CUST-787741,9/11/2017 17:29,F,27,married,246099,own,4,5,6/5/2021 10:35,5574
CUST-072550,2/18/2019 15:01,M,21,married,435185,rent,0,4,8/12/2021 1:03,4834
CUST-139744,3/17/2019 21:19,M,51,married,243277,own,0,1,12/20/2021 22:26,5463
CUST-802072,4/24/2021 7:11,F,37,married,237386,rent,3,4,8/28/2021 21:22,1945
CUST-597030,11/2/2017 18:33,F,24,married,148120,rent,3,0,7/5/2021 2:59,1598
CUST-674152,2/1/2021 8:11,F,53,married,111491,rent,2,5,6/15/2021 11:05,5242
CUST-130321,8/6/2017 21:09,M,27,unmarried,273903,rent,3,3,1/2/2021 11:36,4488
CUST-208196,1/2/2021 13:00,M,40,married,372746,rent,0,4,5/23/2021 7:08,7028
CUST-697855,3/4/2021 7:21,M,52,married,456164,own,2,4,8/29/2021 22:44,4615
CUST-232399,11/10/2021 13:13,M,34,married,139389,unknown,3,2,11/14/2021 0:54,4715
CUST-375855,1/27/2021 22:50,F,24,married,446256,rent,3,0,4/10/2021 17:12,7247
CUST-642873,3/29/2018 11:54,F,43,unmarried,107455,own,5,1,5/7/2021 1:57,4832
CUST-905745,4/10/2019 21:34,F,45,married,322654,rent,4,3,1/20/2021 9:25,2329
CUST-630445,6/24/2019 6:44,M,45,married,454846,own,4,1,8/6/2021 11:56,7330
CUST-541010,2/18/2018 12:56,F,32,married,209189,own,0,5,9/7/2021 19:00,4455
CUST-089119,1/11/2021 8:56,M,45,married,238856,rent,1,2,5/29/2021 11:30,5344
CUST-744763,11/12/2021 18:22,M,30,married,393738,unknown,5,0,4/29/2021 0:50,6352
CUST-265605,9/21/2019 9:59,F,41,unmarried,176361,unknown,3,2,6/21/2021 0:40,5664
CUST-980236,8/14/2021 2:58,F,21,married,287882,own,5,3,2/18/2021 14:48,4474
CUST-328255,4/14/2019 22:46,F,26,married,381702,own,0,3,1/9/2021 20:36,5271
CUST-418508,3/15/2018 5:13,M,20,married,217784,own,5,0,7/12/2021 6:43,5153
CUST-521257,1/19/2018 17:24,F,44,unmarried,156886,own,4,0,11/22/2021 12:25,3037
CUST-543656,3/3/2017 0:12,F,25,married,467379,rent,1,1,2/26/2021 18:29,4861
CUST-644968,3/30/2020 19:27,F,22,married,233976,own,3,2,11/26/2021 16:41,4846
CUST-285932,12/24/2021 13:57,F,56,married,279823,own,5,3,1/4/2021 17:19,2471
CUST-519180,10/18/2021 16:09,F,36,married,303798,own,0,5,11/4/2021 16:59,3895
CUST-675116,10/28/2020 14:35,F,43,married,266278,own,5,5,11/23/2021 1:24,4236
CUST-426982,12/14/2018 0:05,M,52,married,279301,own,5,3,8/8/2021 15:45,5253
CUST-691106,1/26/2020 6:49,F,43,married,290738,own,3,2,1/8/2021 2:10,3169
CUST-474086,3/16/2021 20:56,M,41,unmarried,194706,own,1,0,9/21/2021 9:14,3860
CUST-748557,7/5/2019 22:39,F,33,unmarried,428879,own,1,4,8/22/2021 18:35,4900
CUST-039495,3/1/2020 8:58,F,26,married,489155,own,4,0,1/6/2021 2:18,6081
CUST-055678,1/19/2017 2:58,F,28,married,397554,own,3,2,5/22/2021 19:54,5919
CUST-099028,2/9/2019 8:02,M,53,married,413137,unknown,4,3,5/20/2021 17:03,7499
CUST-547830,3/7/2017 12:32,F,22,married,248143,own,2,0,6/6/2021 19:30,5473
CUST-819234,10/19/2019 15:28,F,38,unmarried,248903,own,3,4,8/30/2021 15:12,3959
CUST-164000,4/22/2018 22:06,M,39,married,273498,own,5,5,11/7/2021 14:40,3319
CUST-584685,3/5/2019 9:50,M,50,married,104114,unknown,0,4,5/2/2021 22:51,1633
CUST-599449,12/9/2017 19:27,F,41,unmarried,267206,own,1,1,6/28/2021 4:05,4560
CUST-837862,11/30/2021 21:23,F,39,married,114764,rent,5,0,10/6/2021 1:04,4085
CUST-464382,11/10/2020 0:16,F,33,unmarried,295973,rent,1,2,9/25/2021 14:21,4805
CUST-194114,3/13/2019 22:09,M,52,unmarried,265075,own,3,0,11/14/2021 7:07,5971
CUST-635133,7/27/2019 11:06,F,31,married,277509,unknown,4,4,4/25/2021 11:19,3421
CUST-807022,3/3/2019 10:22,F,22,unmarried,400195,rent,1,5,8/9/2021 21:26,4917
CUST-189464,1/1/2019 21:18,F,37,married,88549,unknown,4,3,3/6/2021 18:05,4951
CUST-089893,2/27/2018 22:13,F,52,married,275172,own,0,1,1/30/2021 12:47,5249
CUST-387333,9/27/2019 21:16,M,30,married,340276,unknown,1,1,1/18/2021 16:10,5783
CUST-809842,2/24/2018 17:59,M,35,married,211395,rent,1,3,3/29/2021 11:24,4847
CUST-880254,9/16/2020 5:02,F,44,married,447339,own,0,1,3/9/2021 3:52,6626
CUST-657937,8/7/2019 14:51,M,27,married,442299,rent,2,2,12/7/2021 14:13,6702
CUST-969742,4/17/2019 17:11,F,23,married,388340,own,2,2,12/25/2021 23:30,5305
CUST-714844,1/13/2017 9:19,F,36,married,264550,own,4,0,12/28/2021 1:08,5931
CUST-981301,8/11/2020 19:42,F,32,unmarried,351656,own,3,4,12/26/2021 22:07,4554
CUST-320447,11/12/2019 14:06,M,29,married,481967,own,0,0,11/27/2021 6:49,5039
CUST-898314,11/22/2020 15:00,F,41,unmarried,458218,unknown,2,2,4/4/2021 4:53,6012
CUST-098660,8/14/2020 16:47,F,34,unmarried,265924,own,3,3,12/16/2021 9:16,5670
CUST-670373,10/18/2017 11:31,F,42,married,430196,own,0,1,6/7/2021 18:55,5401
CUST-109192,11/25/2020 11:51,M,38,married,463422,rent,3,2,3/20/2021 7:20,4901
CUST-855562,7/11/2019 12:19,F,30,married,82705,unknown,5,0,9/13/2021 10:29,5752
CUST-122965,6/29/2018 18:23,F,51,married,147977,rent,4,2,9/15/2021 17:05,4768
CUST-421356,2/4/2021 2:55,F,52,married,239022,own,2,2,8/2/2021 14:13,3086
CUST-219488,9/23/2021 7:28,F,23,unmarried,85976,own,4,1,8/4/2021 0:50,1891
CUST-760457,5/12/2020 15:12,F,38,married,314387,unknown,4,2,1/12/2021 8:39,5438
CUST-895272,8/9/2020 13:15,F,52,married,350200,unknown,1,1,11/23/2021 13:02,5252
CUST-055950,3/9/2019 3:10,F,41,unmarried,237995,own,0,1,5/29/2021 9:38,1496
CUST-542573,12/2/2020 23:13,M,37,married,439778,own,1,2,11/18/2021 18:10,4535
CUST-764027,8/24/2021 14:58,F,44,married,354809,own,5,5,12/19/2021 23:30,3606
CUST-358992,1/12/2020 8:57,F,42,married,367511,rent,3,3,11/11/2021 11:56,7379
CUST-954847,4/23/2021 3:14,F,41,married,287748,unknown,4,5,8/15/2021 4:54,4789
CUST-011093,4/1/2019 13:23,M,44,married,423219,unknown,5,3,10/18/2021 8:36,5015
CUST-324176,10/4/2018 16:49,M,27,married,468107,own,4,4,9/30/2021 12:41,4666
CUST-466487,12/19/2020 5:18,F,37,married,430808,own,0,3,7/18/2021 9:43,5754
CUST-494648,3/25/2017 13:06,M,37,married,326700,own,5,0,1/16/2021 19:17,2795
CUST-606359,11/24/2020 11:04,M,36,unmarried,422851,own,3,1,1/12/2021 16:07,4506
CUST-142718,3/8/2020 12:58,F,39,married,384431,own,1,1,7/26/2021 16:06,6623
CUST-617485,3/28/2017 22:45,F,43,married,226383,own,3,5,11/22/2021 0:30,5727
CUST-439275,12/29/2021 0:51,F,49,married,136069,unknown,2,0,9/17/2021 19:03,5520
CUST-762508,1/2/2018 23:55,M,24,married,487452,own,1,2,6/14/2021 8:18,6096
CUST-661184,2/23/2019 19:52,F,46,married,241879,own,4,4,3/24/2021 9:07,5420
CUST-640932,5/21/2018 6:12,F,26,married,230513,own,2,4,6/18/2021 9:05,1918
CUST-271538,9/21/2021 15:54,F,20,unmarried,200688,own,5,3,10/15/2021 17:02,4494
CUST-274953,11/30/2020 18:39,M,43,married,163838,own,2,0,2/17/2021 9:03,2699
CUST-262432,10/19/2017 23:24,M,53,unmarried,417123,own,0,5,8/3/2021 13:21,7320
CUST-256868,7/5/2018 20:37,F,54,unmarried,450159,own,1,1,5/13/2021 17:04,5229
CUST-900302,11/18/2017 16:14,F,50,married,227838,rent,3,5,5/16/2021 20:51,4299
CUST-816868,5/29/2021 14:33,M,47,married,294889,rent,3,5,5/2/2021 22:26,2225
CUST-709534,3/28/2017 19:08,F,47,married,371205,rent,5,3,6/24/2021 17:43,4768
CUST-580694,7/17/2018 13:40,F,39,unmarried,302834,own,2,4,7/3/2021 9:08,3990
CUST-106907,3/22/2017 21:34,F,54,married,372765,rent,4,2,8/7/2021 16:47,7266
CUST-603336,4/10/2017 6:11,F,31,married,389504,own,4,5,3/30/2021 18:30,4945
CUST-677434,12/12/2019 2:58,F,41,married,142158,rent,2,2,10/4/2021 9:09,1594
CUST-088035,6/17/2020 10:32,M,50,married,335362,own,5,2,6/3/2021 11:18,3251
CUST-291578,4/1/2020 7:45,F,42,unmarried,246941,own,3,3,7/30/2021 11:13,3679
CUST-223695,12/8/2021 3:26,M,24,married,452068,own,4,5,2/17/2021 1:22,4639
CUST-349614,7/12/2020 6:03,F,35,married,379486,rent,0,4,4/26/2021 21:07,6838
CUST-886761,6/29/2020 5:26,M,40,married,79671,own,1,2,3/7/2021 20:36,1490
CUST-733849,8/28/2021 18:26,F,33,married,461954,own,4,2,6/10/2021 6:24,4764
CUST-155075,12/25/2017 10:08,F,48,unmarried,303699,own,2,1,12/30/2021 6:40,4431
CUST-180663,7/29/2017 6:54,F,25,married,237470,unknown,0,4,11/28/2021 15:23,5871
CUST-733416,11/1/2018 17:54,F,47,married,252475,own,1,0,7/20/2021 21:00,4017
CUST-852278,2/18/2020 2:44,F,42,married,301771,own,4,0,3/17/2021 23:40,5803
CUST-187450,4/20/2020 12:51,F,30,unmarried,482666,own,5,1,1/23/2021 20:03,6266
CUST-830150,3/1/2019 23:06,M,52,unmarried,228908,own,5,2,8/21/2021 3:24,3319
CUST-373741,5/5/2017 8:31,F,45,married,278922,rent,0,1,3/12/2021 8:28,3674
CUST-381873,8/14/2019 13:00,M,52,married,94083,own,1,3,12/22/2021 21:52,4720
CUST-558696,3/13/2020 17:54,M,49,married,318189,own,4,5,3/15/2021 23:43,5439
CUST-979124,8/1/2018 19:36,F,56,married,281724,own,1,0,12/15/2021 4:03,1850
CUST-634142,3/16/2020 15:19,M,38,married,77155,own,4,4,10/20/2021 6:36,2399
CUST-457097,9/25/2021 21:28,F,48,married,306049,own,5,1,5/4/2021 20:11,1715
CUST-610973,4/6/2020 15:26,F,33,unmarried,338601,rent,3,3,7/12/2021 9:57,5944
CUST-034962,1/29/2021 23:34,F,41,married,437086,own,3,4,12/22/2021 5:39,6780
CUST-803311,2/8/2020 17:35,F,38,married,419559,own,4,4,5/16/2021 0:24,7148
CUST-264063,2/24/2018 5:32,F,34,married,281612,own,2,0,1/12/2021 13:31,3936
CUST-853206,2/10/2019 15:17,F,34,married,474874,own,4,3,7/6/2021 2:09,6370
CUST-304617,11/12/2021 15:30,M,38,married,372527,own,0,3,4/28/2021 6:51,7431
CUST-690725,1/2/2021 1:51,F,49,married,342954,own,4,3,2/26/2021 10:46,2495
CUST-558059,1/29/2020 7:01,F,53,married,448728,rent,1,1,11/28/2021 10:49,6695
CUST-460637,3/1/2021 0:43,F,27,married,242624,own,1,0,9/30/2021 18:44,5821
CUST-794891,8/24/2018 21:56,F,54,married,214760,own,5,1,3/3/2021 1:45,4490
CUST-731843,3/19/2017 10:17,F,33,married,168085,rent,1,0,10/4/2021 8:53,4297
CUST-273749,12/7/2017 18:13,F,37,married,340408,own,2,5,4/30/2021 16:54,5142
CUST-809987,7/13/2021 12:57,F,22,married,172408,unknown,4,1,8/27/2021 9:36,5820
CUST-367707,1/6/2018 15:36,F,55,married,209665,own,1,4,8/23/2021 9:37,2318
CUST-657373,10/18/2017 12:32,F,23,unmarried,364514,own,0,1,9/19/2021 7:18,6225
CUST-152546,12/5/2021 17:58,F,32,married,329457,own,2,3,5/14/2021 17:39,4322
CUST-600473,7/17/2017 13:09,M,44,married,387798,own,0,0,10/11/2021 0:01,6504
CUST-214328,10/13/2019 19:34,F,27,married,442492,own,1,0,4/23/2021 19:29,5352
CUST-909031,5/6/2017 2:04,F,28,married,425429,own,3,0,3/17/2021 7:45,7123
CUST-429884,2/14/2017 18:51,F,41,married,249719,own,0,1,11/19/2021 19:00,2287
CUST-755931,9/5/2019 20:10,M,50,unmarried,302237,own,2,0,5/2/2021 14:01,5078
CUST-734179,1/23/2021 22:49,F,27,married,371580,rent,5,3,4/23/2021 17:12,6329
CUST-652646,4/29/2020 23:17,M,41,married,393825,rent,2,2,5/30/2021 22:15,5953
CUST-672747,2/28/2021 20:49,M,37,married,104560,own,2,3,1/24/2021 10:06,3379
CUST-921795,12/6/2020 19:51,M,22,unmarried,67046,own,3,4,6/23/2021 18:38,2674
CUST-372482,6/22/2017 0:41,F,34,married,291647,own,3,4,2/19/2021 20:01,3206
CUST-716367,6/8/2020 20:39,F,43,married,209283,own,0,4,3/21/2021 13:05,4866
CUST-210916,10/26/2018 4:26,F,37,unmarried,124123,own,5,2,12/13/2021 18:17,5283
CUST-227772,9/14/2021 18:20,F,21,unmarried,465866,unknown,4,4,1/17/2021 2:32,5151
CUST-548975,11/8/2018 3:10,F,47,married,309725,own,1,4,7/18/2021 22:04,5253
CUST-346103,11/8/2021 14:51,F,44,married,203042,own,2,4,10/20/2021 23:46,3828
CUST-963919,9/11/2020 7:24,F,28,unmarried,231380,own,5,5,1/25/2021 0:51,5010
CUST-583311,7/24/2020 7:35,F,21,married,216192,unknown,4,0,9/3/2021 13:25,4132
CUST-078290,10/1/2021 9:44,F,30,unmarried,265168,own,5,4,5/9/2021 21:59,1648
CUST-956990,11/30/2018 14:25,F,21,married,227341,own,3,2,3/26/2021 20:03,4713
CUST-120142,12/23/2018 17:08,M,34,unmarried,263626,own,1,2,5/26/2021 7:23,2407
