cust_id,join_date,gender,age,marital_status,household_income,home_ownership,num_children,num_vehicles,last_purchase_date,spend
CUST-649061,2017-06-06 06:09:46,F,45,married,278437,own,1,0,2021-11-27 01:23:44,6000
CUST-850215,2020-01-18 21:44:03,F,41,married,273164,own,4,3,2021-11-15 07:18:52,4968
CUST-972372,2019-03-22 18:03:57,F,52,married,377359,own,0,2,2021-07-07 06:59:54,5380
CUST-784643,2019-05-10 18:52:12,F,39,unmarried,276906,own,2,4,2021-11-13 17:10:30,3056
CUST-137037,2021-06-03 11:10:03,M,23,unmarried,180717,own,5,4,2021-08-05 17:45:11,3359
CUST-680972,2021-06-04 17:21:17,F,48,married,398181,own,0,4,2021-10-18 12:23:33,5630
CUST-976387,2021-01-24 09:56:11,F,27,married,416756,own,5,5,2021-04-30 07:22:53,6440
CUST-247858,2018-07-25 20:15:38,M,41,married,348892,own,3,1,2021-11-12 16:48:59,3788
CUST-886579,2019-07-10 11:55:38,M,24,married,382948,own,2,1,2021-04-17 19:22:05,4529
CUST-018910,2017-08-10 20:34:58,M,42,unmarried,366585,rent,1,2,2021-07-30 03:49:47,3555
CUST-795126,2021-04-12 07:05:10,F,53,married,227707,own,3,2,2021-06-08 02:35:11,2189
CUST-193755,2018-08-04 17:11:14,M,34,unmarried,284249,own,0,4,2021-12-01 04:48:39,1935
CUST-347132,2019-09-13 02:26:14,M,41,married,291352,own,1,3,2021-07-03 02:57:11,4229
CUST-641102,2017-03-15 12:06:52,F,49,married,213932,own,0,0,2021-03-06 01:07:42,5375
CUST-477002,2021-01-25 16:07:56,F,47,married,434092,own,0,5,2021-02-12 04:18:34,5133
CUST-052853,2019-05-25 06:08:54,F,56,unmarried,211697,own,1,4,2021-03-02 11:22:55,4459
CUST-965778,2020-02-15 07:43:06,F,54,married,66998,rent,2,0,2021-04-28 23:20:10,4149
CUST-366589,2019-10-20 19:12:53,F,31,unmarried,230750,unknown,3,5,2021-03-24 02:57:36,2126
CUST-713918,2020-02-29 11:31:52,F,48,unmarried,484396,own,2,4,2021-05-19 04:38:23,5311
CUST-393133,2020-06-17 18:59:19,M,43,unmarried,143995,rent,5,2,2021-10-28 10:42:57,4293
CUST-508092,2017-03-01 05:41:44,M,41,married,463343,rent,1,1,2021-04-01 08:41:23,3994
CUST-768239,2017-12-30 07:28:44,F,43,married,135624,rent,1,2,2021-12-16 16:40:30,1896
CUST-486205,2017-03-08 02:02:07,F,36,unmarried,224590,rent,3,1,2021-02-23 03:49:23,1891
CUST-091713,2018-05-14 23:37:14,F,31,married,284655,own,0,3,2021-06-19 21:30:32,6416
CUST-331191,2019-07-31 16:43:02,M,46,married,297980,rent,3,2,2021-06-12 06:39:05,2934
CUST-100040,2020-11-15 17:05:34,F,43,married,406544,own,1,2,2021-07-04 07:52:32,5207
CUST-095455,2020-07-11 09:06:26,F,56,married,390527,own,2,3,2021-03-09 06:01:23,6886
CUST-876599,2017-06-16 23:47:02,F,34,married,138617,unknown,2,3,2021-02-10 20:32:21,5072
CUST-123674,2020-06-01 18:50:45,M,25,married,325586,own,1,0,2021-04-04 10:55:15,2318
CUST-305313,2018-08-08 13:34:57,F,22,married,422256,own,2,5,2021-05-06 08:23:46,4997
CUST-431408,2019-08-25 11:38:43,M,52,unmarried,448456,rent,2,0,2021-01-13 21:33:35,3723
CUST-786746,2019-11-16 23:27:39,M,35,married,338882,own,5,4,2021-06-08 05:35:24,1980
CUST-569271,2017-01-19 14:53:55,F,21,unmarried,144427,rent,2,3,2021-11-05 05:41:17,4833
CUST-071895,2018-10-01 09:09:13,F,25,married,178578,rent,5,0,2021-08-30 20:50:57,3447
CUST-509019,2018-03-03 15:40:44,M,37,unmarried,370894,own,2,1,2021-06-12 18:24:50,5110
CUST-658334,2021-03-21 19:37:30,M,31,married,461449,own,2,3,2021-12-03 10:16:12,3964
CUST-420244,2018-04-26 16:46:06,M,36,married,266081,own,3,1,2021-03-29 02:36:12,2199
CUST-266911,2020-07-23 22:37:45,F,25,married,298850,own,1,5,2021-11-25 16:14:30,5112
CUST-367234,2020-05-24 14:54:25,F,49,married,319925,own,1,2,2021-11-18 19:52:12,6190
CUST-018174,2020-08-14 03:01:25,M,36,unmarried,316767,own,4,0,2021-03-02 23:53:23,4463
CUST-334095,2017-10-05 13:28:45,F,53,married,448985,unknown,4,5,2021-07-21 16:30:58,3688
CUST-537791,2018-04-14 18:47:00,F,55,unmarried,286486,rent,4,1,2021-10-24 14:21:27,2969
CUST-367419,2017-04-13 19:44:29,F,53,unmarried,211409,own,1,4,2021-11-23 10:43:11,2373
CUST-431873,2019-02-21 04:39:23,F,31,married,426004,unknown,4,2,2021-10-11 08:54:57,2871
CUST-103438,2021-02-04 02:19:22,F,20,married,267491,rent,0,3,2021-06-17 07:19:36,3821
CUST-084684,2019-03-22 12:53:09,M,38,unmarried,273442,own,5,0,2021-03-15 07:23:06,2716
CUST-515494,2017-03-14 03:37:58,F,43,married,383028,own,3,5,2021-01-07 15:41:09,6342
CUST-197520,2019-07-26 13:15:41,F,55,married,484343,unknown,1,4,2021-01-18 00:08:45,4480
CUST-724788,2021-01-22 09:18:44,F,43,married,73738,unknown,4,3,2021-03-07 16:37:22,2740
CUST-446575,2018-11-05 22:53:01,F,54,married,474114,own,5,5,2021-05-25 09:54:02,7068
CUST-261177,2020-09-08 19:46:18,F,49,married,128127,rent,4,5,2021-12-15 10:32:58,3346
CUST-293056,2018-08-17 19:57:08,F,29,married,250887,unknown,5,2,2021-11-15 18:29:35,3009
CUST-066225,2017-08-23 02:59:40,M,31,married,388159,own,3,0,2021-09-23 23:01:38,3250
CUST-681679,2020-06-26 02:15:23,M,33,married,439993,unknown,4,5,2021-06-10 17:24:12,5140
CUST-882081,2021-12-29 01:54:04,F,34,unmarried,157299,unknown,3,1,2021-02-23 20:19:09,4098
CUST-752492,2019-08-03 13:47:33,F,39,married,355625,rent,5,2,2021-09-14 10:52:20,3267
CUST-130930,2017-10-28 08:14:20,F,37,married,265267,own,0,4,2021-07-16 08:05:20,6964
CUST-180155,2018-11-11 20:36:17,F,29,married,468973,rent,5,1,2021-04-06 05:43:37,2407
CUST-927584,2021-10-29 16:07:39,F,22,unmarried,83924,own,0,4,2021-03-08 10:46:36,5248
CUST-262450,2021-12-19 07:10:24,F,27,married,461749,own,4,1,2021-03-21 14:54:18,5008
CUST-517527,2020-10-13 00:51:00,F,23,unmarried,440622,own,4,0,2021-09-03 05:00:55,1984
CUST-671269,2017-11-20 21:28:31,M,53,married,118255,unknown,4,5,2021-02-03 00:05:51,2026
CUST-218801,2017-12-24 11:18:21,F,22,unmarried,420632,own,4,2,2021-09-02 01:04:57,3416
CUST-050182,2017-02-11 08:12:25,M,44,unmarried,395068,own,1,2,2021-07-07 23:27:45,4835
CUST-282658,2019-03-29 21:03:22,F,27,unmarried,310406,own,1,0,2021-06-16 19:45:45,1536
CUST-111449,2020-04-29 21:58:47,M,41,unmarried,331724,own,4,3,2021-11-24 07:43:42,1976
CUST-787741,2017-09-11 17:29:18,F,27,married,246099,own,4,5,2021-06-05 10:35:21,3843
CUST-072550,2019-02-18 15:01:03,M,21,married,435185,rent,0,4,2021-08-12 01:03:05,3601
CUST-139744,2019-03-17 21:19:19,M,51,married,243277,own,0,1,2021-12-20 22:26:19,3230
CUST-802072,2021-04-24 07:11:14,F,37,married,237386,rent,3,4,2021-08-28 21:22:06,5013
CUST-597030,2017-11-02 18:33:54,F,24,married,148120,rent,3,0,2021-07-05 02:59:43,5207
CUST-674152,2021-02-01 08:11:21,F,53,married,111491,rent,2,5,2021-06-15 11:05:28,3056
CUST-130321,2017-08-06 21:09:58,M,27,unmarried,273903,rent,3,3,2021-01-02 11:36:54,3106
CUST-208196,2021-01-02 13:00:29,M,40,married,372746,rent,0,4,2021-05-23 07:08:44,2686
CUST-697855,2021-03-04 07:21:09,M,52,married,456164,own,2,4,2021-08-29 22:44:27,2978
CUST-232399,2021-11-10 13:13:10,M,34,married,139389,unknown,3,2,2021-11-14 00:54:14,3266
CUST-375855,2021-01-27 22:50:40,F,24,married,446256,rent,3,0,2021-04-10 17:12:24,2767
CUST-642873,2018-03-29 11:54:43,F,43,unmarried,107455,own,5,1,2021-05-07 01:57:39,5298
CUST-905745,2019-04-10 21:34:11,F,45,married,322654,rent,4,3,2021-01-20 09:25:58,2434
CUST-630445,2019-06-24 06:44:25,M,45,married,454846,own,4,1,2021-08-06 11:56:33,3779
CUST-541010,2018-02-18 12:56:57,F,32,married,209189,own,0,5,2021-09-07 19:00:34,4006
CUST-089119,2021-01-11 08:56:58,M,45,married,238856,rent,1,2,2021-05-29 11:30:37,2456
CUST-744763,2021-11-12 18:22:19,M,30,married,393738,unknown,5,0,2021-04-29 00:50:46,2925
CUST-265605,2019-09-21 09:59:04,F,41,unmarried,176361,unknown,3,2,2021-06-21 00:40:08,5310
CUST-980236,2021-08-14 02:58:46,F,21,married,287882,own,5,3,2021-02-18 14:48:50,5334
CUST-328255,2019-04-14 22:46:35,F,26,married,381702,own,0,3,2021-01-09 20:36:43,5110
CUST-418508,2018-03-15 05:13:59,M,20,married,217784,own,5,0,2021-07-12 06:43:18,2051
CUST-521257,2018-01-19 17:24:06,F,44,unmarried,156886,own,4,0,2021-11-22 12:25:40,3591
CUST-543656,2017-03-03 00:12:16,F,25,married,467379,rent,1,1,2021-02-26 18:29:45,1872
CUST-644968,2020-03-30 19:27:47,F,22,married,233976,own,3,2,2021-11-26 16:41:44,5313
CUST-285932,2021-12-24 13:57:48,F,56,married,279823,own,5,3,2021-01-04 17:19:18,5087
CUST-519180,2021-10-18 16:09:32,F,36,married,303798,own,0,5,2021-11-04 16:59:05,6829
CUST-675116,2020-10-28 14:35:07,F,43,married,266278,own,5,5,2021-11-23 01:24:56,5077
CUST-426982,2018-12-14 00:05:48,M,52,married,279301,own,5,3,2021-08-08 15:45:35,1634
CUST-691106,2020-01-26 06:49:45,F,43,married,290738,own,3,2,2021-01-08 02:10:00,7143
CUST-474086,2021-03-16 20:56:48,M,41,unmarried,194706,own,1,0,2021-09-21 09:14:18,2324
CUST-748557,2019-07-05 22:39:42,F,33,unmarried,428879,own,1,4,2021-08-22 18:35:32,3018
CUST-039495,2020-03-01 08:58:24,F,26,married,489155,own,4,0,2021-01-06 02:18:35,6205
CUST-055678,2017-01-19 02:58:21,F,28,married,397554,own,3,2,2021-05-22 19:54:04,6197
CUST-099028,2019-02-09 08:02:41,M,53,married,413137,unknown,4,3,2021-05-20 17:03:45,3275
CUST-547830,2017-03-07 12:32:30,F,22,married,248143,own,2,0,2021-06-06 19:30:53,2166
CUST-819234,2019-10-19 15:28:32,F,38,unmarried,248903,own,3,4,2021-08-30 15:12:25,2938
CUST-164000,2018-04-22 22:06:49,M,39,married,273498,own,5,5,2021-11-07 14:40:19,2304
CUST-584685,2019-03-05 09:50:09,M,50,married,104114,unknown,0,4,2021-05-02 22:51:44,2946
CUST-599449,2017-12-09 19:27:54,F,41,unmarried,267206,own,1,1,2021-06-28 04:05:21,4690
CUST-837862,2021-11-30 21:23:26,F,39,married,114764,rent,5,0,2021-10-06 01:04:21,2924
CUST-464382,2020-11-10 00:16:16,F,33,unmarried,295973,rent,1,2,2021-09-25 14:21:47,1659
CUST-194114,2019-03-13 22:09:54,M,52,unmarried,265075,own,3,0,2021-11-14 07:07:26,1954
CUST-635133,2019-07-27 11:06:29,F,31,married,277509,unknown,4,4,2021-04-25 11:19:49,3850
CUST-807022,2019-03-03 10:22:58,F,22,unmarried,400195,rent,1,5,2021-08-09 21:26:38,5107
CUST-189464,2019-01-01 21:18:44,F,37,married,88549,unknown,4,3,2021-03-06 18:05:52,4056
CUST-089893,2018-02-27 22:13:40,F,52,married,275172,own,0,1,2021-01-30 12:47:30,4959
CUST-387333,2019-09-27 21:16:19,M,30,married,340276,unknown,1,1,2021-01-18 16:10:51,3705
CUST-809842,2018-02-24 17:59:15,M,35,married,211395,rent,1,3,2021-03-29 11:24:22,2131
CUST-880254,2020-09-16 05:02:59,F,44,married,447339,own,0,1,2021-03-09 03:52:21,6269
CUST-657937,2019-08-07 14:51:15,M,27,married,442299,rent,2,2,2021-12-07 14:13:39,5081
CUST-969742,2019-04-17 17:11:10,F,23,married,388340,own,2,2,2021-12-25 23:30:12,7271
CUST-714844,2017-01-13 09:19:18,F,36,married,264550,own,4,0,2021-12-28 01:08:43,6063
CUST-981301,2020-08-11 19:42:26,F,32,unmarried,351656,own,3,4,2021-12-26 22:07:42,3062
CUST-320447,2019-11-12 14:06:04,M,29,married,481967,own,0,0,2021-11-27 06:49:20,5313
CUST-898314,2020-11-22 15:00:32,F,41,unmarried,458218,unknown,2,2,2021-04-04 04:53:29,3830
CUST-098660,2020-08-14 16:47:24,F,34,unmarried,265924,own,3,3,2021-12-16 09:16:36,3242
CUST-670373,2017-10-18 11:31:16,F,42,married,430196,own,0,1,2021-06-07 18:55:06,6030
CUST-109192,2020-11-25 11:51:44,M,38,married,463422,rent,3,2,2021-03-20 07:20:10,3192
CUST-855562,2019-07-11 12:19:38,F,30,married,82705,unknown,5,0,2021-09-13 10:29:55,3909
CUST-122965,2018-06-29 18:23:27,F,51,married,147977,rent,4,2,2021-09-15 17:05:44,2604
CUST-421356,2021-02-04 02:55:17,F,52,married,239022,own,2,2,2021-08-02 14:13:47,2677
CUST-219488,2021-09-23 07:28:35,F,23,unmarried,85976,own,4,1,2021-08-04 00:50:49,4502
CUST-760457,2020-05-12 15:12:51,F,38,married,314387,unknown,4,2,2021-01-12 08:39:59,2814
CUST-895272,2020-08-09 13:15:53,F,52,married,350200,unknown,1,1,2021-11-23 13:02:56,5398
CUST-055950,2019-03-09 03:10:56,F,41,unmarried,237995,own,0,1,2021-05-29 09:38:00,3230
CUST-542573,2020-12-02 23:13:15,M,37,married,439778,own,1,2,2021-11-18 18:10:30,3210
CUST-764027,2021-08-24 14:58:56,F,44,married,354809,own,5,5,2021-12-19 23:30:06,7216
CUST-358992,2020-01-12 08:57:23,F,42,married,367511,rent,3,3,2021-11-11 11:56:41,4341
CUST-954847,2021-04-23 03:14:28,F,41,married,287748,unknown,4,5,2021-08-15 04:54:54,4545
CUST-011093,2019-04-01 13:23:07,M,44,married,423219,unknown,5,3,2021-10-18 08:36:43,3793
CUST-324176,2018-10-04 16:49:43,M,27,married,468107,own,4,4,2021-09-30 12:41:41,5380
CUST-466487,2020-12-19 05:18:07,F,37,married,430808,own,0,3,2021-07-18 09:43:06,6954
CUST-494648,2017-03-25 13:06:59,M,37,married,326700,own,5,0,2021-01-16 19:17:42,2414
CUST-606359,2020-11-24 11:04:56,M,36,unmarried,422851,own,3,1,2021-01-12 16:07:21,1791
CUST-142718,2020-03-08 12:58:06,F,39,married,384431,own,1,1,2021-07-26 16:06:59,6908
CUST-617485,2017-03-28 22:45:20,F,43,married,226383,own,3,5,2021-11-22 00:30:32,2484
CUST-439275,2021-12-29 00:51:30,F,49,married,136069,unknown,2,0,2021-09-17 19:03:36,3511
CUST-762508,2018-01-02 23:55:53,M,24,married,487452,own,1,2,2021-06-14 08:18:42,3012
CUST-661184,2019-02-23 19:52:06,F,46,married,241879,own,4,4,2021-03-24 09:07:27,3681
CUST-640932,2018-05-21 06:12:22,F,26,married,230513,own,2,4,2021-06-18 09:05:40,5149
CUST-271538,2021-09-21 15:54:29,F,20,unmarried,200688,own,5,3,2021-10-15 17:02:57,4309
CUST-274953,2020-11-30 18:39:04,M,43,married,163838,own,2,0,2021-02-17 09:03:30,2870
CUST-262432,2017-10-19 23:24:26,M,53,unmarried,417123,own,0,5,2021-08-03 13:21:11,3553
CUST-256868,2018-07-05 20:37:39,F,54,unmarried,450159,own,1,1,2021-05-13 17:04:50,3090
CUST-900302,2017-11-18 16:14:33,F,50,married,227838,rent,3,5,2021-05-16 20:51:01,5087
CUST-816868,2021-05-29 14:33:59,M,47,married,294889,rent,3,5,2021-05-02 22:26:07,4651
CUST-709534,2017-03-28 19:08:05,F,47,married,371205,rent,5,3,2021-06-24 17:43:20,2175
CUST-580694,2018-07-17 13:40:26,F,39,unmarried,302834,own,2,4,2021-07-03 09:08:53,3716
CUST-106907,2017-03-22 21:34:31,F,54,married,372765,rent,4,2,2021-08-07 16:47:17,4367
CUST-603336,2017-04-10 06:11:14,F,31,married,389504,own,4,5,2021-03-30 18:30:05,4944
CUST-677434,2019-12-12 02:58:31,F,41,married,142158,rent,2,2,2021-10-04 09:09:50,2925
CUST-088035,2020-06-17 10:32:23,M,50,married,335362,own,5,2,2021-06-03 11:18:16,4137
CUST-291578,2020-04-01 07:45:11,F,42,unmarried,246941,own,3,3,2021-07-30 11:13:55,2425
CUST-223695,2021-12-08 03:26:12,M,24,married,452068,own,4,5,2021-02-17 01:22:14,2545
CUST-349614,2020-07-12 06:03:19,F,35,married,379486,rent,0,4,2021-04-26 21:07:19,3396
CUST-886761,2020-06-29 05:26:35,M,40,married,79671,own,1,2,2021-03-07 20:36:48,2700
CUST-733849,2021-08-28 18:26:29,F,33,married,461954,own,4,2,2021-06-10 06:24:47,5687
CUST-155075,2017-12-25 10:08:17,F,48,unmarried,303699,own,2,1,2021-12-30 06:40:40,2110
CUST-180663,2017-07-29 06:54:48,F,25,married,237470,unknown,0,4,2021-11-28 15:23:06,4220
CUST-733416,2018-11-01 17:54:57,F,47,married,252475,own,1,0,2021-07-20 21:00:43,5662
CUST-852278,2020-02-18 02:44:54,F,42,married,301771,own,4,0,2021-03-17 23:40:56,5526
CUST-187450,2020-04-20 12:51:51,F,30,unmarried,482666,own,5,1,2021-01-23 20:03:58,5113
CUST-830150,2019-03-01 23:06:25,M,52,unmarried,228908,own,5,2,2021-08-21 03:24:30,4998
CUST-373741,2017-05-05 08:31:33,F,45,married,278922,rent,0,1,2021-03-12 08:28:02,1496
CUST-381873,2019-08-14 13:00:03,M,52,married,94083,own,1,3,2021-12-22 21:52:50,5247
CUST-558696,2020-03-13 17:54:05,M,49,married,318189,own,4,5,2021-03-15 23:43:19,4812
CUST-979124,2018-08-01 19:36:19,F,56,married,281724,own,1,0,2021-12-15 04:03:38,7246
CUST-634142,2020-03-16 15:19:23,M,38,married,77155,own,4,4,2021-10-20 06:36:40,4740
CUST-457097,2021-09-25 21:28:59,F,48,married,306049,own,5,1,2021-05-04 20:11:30,5841
CUST-610973,2020-04-06 15:26:43,F,33,unmarried,338601,rent,3,3,2021-07-12 09:57:52,3503
CUST-034962,2021-01-29 23:34:38,F,41,married,437086,own,3,4,2021-12-22 05:39:10,6785
CUST-803311,2020-02-08 17:35:35,F,38,married,419559,own,4,4,2021-05-16 00:24:10,4963
CUST-264063,2018-02-24 05:32:08,F,34,married,281612,own,2,0,2021-01-12 13:31:32,5651
CUST-853206,2019-02-10 15:17:29,F,34,married,474874,own,4,3,2021-07-06 02:09:36,5832
CUST-304617,2021-11-12 15:30:16,M,38,married,372527,own,0,3,2021-04-28 06:51:32,3503
CUST-690725,2021-01-02 01:51:44,F,49,married,342954,own,4,3,2021-02-26 10:46:36,5009
CUST-558059,2020-01-29 07:01:24,F,53,married,448728,rent,1,1,2021-11-28 10:49:51,3544
CUST-460637,2021-03-01 00:43:08,F,27,married,242624,own,1,0,2021-09-30 18:44:34,1721
CUST-794891,2018-08-24 21:56:09,F,54,married,214760,own,5,1,2021-03-03 01:45:16,3297
CUST-731843,2017-03-19 10:17:56,F,33,married,168085,rent,1,0,2021-10-04 08:53:47,3949
CUST-273749,2017-12-07 18:13:51,F,37,married,340408,own,2,5,2021-04-30 16:54:22,5021
CUST-809987,2021-07-13 12:57:41,F,22,married,172408,unknown,4,1,2021-08-27 09:36:35,2796
CUST-367707,2018-01-06 15:36:05,F,55,married,209665,own,1,4,2021-08-23 09:37:00,2342
CUST-657373,2017-10-18 12:32:15,F,23,unmarried,364514,own,0,1,2021-09-19 07:18:20,2240
CUST-152546,2021-12-05 17:58:24,F,32,married,329457,own,2,3,2021-05-14 17:39:00,5588
CUST-600473,2017-07-17 13:09:19,M,44,married,387798,own,0,0,2021-10-11 00:01:40,2670
CUST-214328,2019-10-13 19:34:20,F,27,married,442492,own,1,0,2021-04-23 19:29:46,7126
CUST-909031,2017-05-06 02:04:54,F,28,married,425429,own,3,0,2021-03-17 07:45:11,5121
CUST-429884,2017-02-14 18:51:11,F,41,married,249719,own,0,1,2021-11-19 19:00:49,3113
CUST-755931,2019-09-05 20:10:48,M,50,unmarried,302237,own,2,0,2021-05-02 14:01:24,5056
CUST-734179,2021-01-23 22:49:20,F,27,married,371580,rent,5,3,2021-04-23 17:12:34,3020
CUST-652646,2020-04-29 23:17:20,M,41,married,393825,rent,2,2,2021-05-30 22:15:03,4837
CUST-672747,2021-02-28 20:49:12,M,37,married,104560,own,2,3,2021-01-24 10:06:15,4878
CUST-921795,2020-12-06 19:51:28,M,22,unmarried,67046,own,3,4,2021-06-23 18:38:17,1618
CUST-372482,2017-06-22 00:41:14,F,34,married,291647,own,3,4,2021-02-19 20:01:47,7214
CUST-716367,2020-06-08 20:39:39,F,43,married,209283,own,0,4,2021-03-21 13:05:24,5420
CUST-210916,2018-10-26 04:26:06,F,37,unmarried,124123,own,5,2,2021-12-13 18:17:47,2502
CUST-227772,2021-09-14 18:20:48,F,21,unmarried,465866,unknown,4,4,2021-01-17 02:32:24,4676
CUST-548975,2018-11-08 03:10:39,F,47,married,309725,own,1,4,2021-07-18 22:04:49,6284
CUST-346103,2021-11-08 14:51:56,F,44,married,203042,own,2,4,2021-10-20 23:46:55,2988
CUST-963919,2020-09-11 07:24:03,F,28,unmarried,231380,own,5,5,2021-01-25 00:51:02,4738
CUST-583311,2020-07-24 07:35:54,F,21,married,216192,unknown,4,0,2021-09-03 13:25:49,3607
CUST-078290,2021-10-01 09:44:17,F,30,unmarried,265168,own,5,4,2021-05-09 21:59:05,3543
CUST-956990,2018-11-30 14:25:48,F,21,married,227341,own,3,2,2021-03-26 20:03:27,3547
CUST-120142,2018-12-23 17:08:39,M,34,unmarried,263626,own,1,2,2021-05-26 07:23:34,2652
CUST-320975,2017-01-06 02:05:18,F,53,married,407886,own,0,0,2021-06-07 22:24:05,5268
CUST-997846,2021-05-09 09:56:14,F,49,married,363552,own,5,0,2021-11-17 20:28:44,7036
CUST-552976,2018-08-10 07:12:40,F,44,unmarried,233766,own,3,0,2021-10-13 18:59:00,4817
CUST-221465,2017-06-22 07:20:31,F,37,married,483716,own,3,2,2021-04-21 16:48:18,7035
CUST-316189,2017-01-06 07:08:26,F,24,married,194362,rent,1,1,2021-05-12 20:16:15,5222
CUST-386410,2020-09-04 02:12:51,F,20,married,389672,unknown,1,4,2021-06-04 12:53:09,3681
CUST-008634,2019-11-14 16:25:09,F,53,married,454790,own,2,1,2021-11-24 08:53:16,6093
CUST-710756,2020-02-19 14:16:42,F,21,married,159407,rent,3,5,2021-03-19 20:24:08,3095
CUST-313464,2020-01-05 15:32:56,F,48,married,425583,own,4,4,2021-05-15 19:30:39,4960
CUST-314405,2020-12-12 04:47:55,M,46,married,427861,own,2,5,2021-12-02 20:39:45,5344
CUST-371707,2019-02-15 10:41:03,F,45,married,345560,own,5,1,2021-07-17 04:42:07,5064
CUST-049401,2020-02-25 01:02:42,F,49,married,340887,own,1,0,2021-05-23 11:05:21,7087
CUST-066600,2021-10-06 15:58:32,F,50,married,338110,own,4,3,2021-06-05 21:38:13,7248
CUST-162712,2020-07-06 04:12:52,F,40,unmarried,442522,own,1,5,2021-11-24 22:25:50,1865
CUST-928789,2018-12-04 08:58:29,F,34,married,163249,rent,4,3,2021-05-23 03:59:17,3324
CUST-081441,2017-01-05 22:42:16,F,39,married,387746,rent,3,0,2021-12-18 13:23:10,4016
CUST-535037,2020-05-08 23:02:29,F,25,married,72202,rent,3,2,2021-12-03 02:04:55,3444
CUST-774070,2019-12-08 06:55:34,F,21,married,361215,own,2,1,2021-10-07 00:26:45,6015
CUST-019311,2017-03-24 14:01:31,M,21,married,437451,own,4,4,2021-12-12 00:47:41,2824
CUST-822881,2021-06-13 20:52:38,F,54,married,236105,own,1,4,2021-02-15 09:44:35,3685
CUST-314814,2019-03-31 15:28:53,F,42,married,445756,own,0,1,2021-03-28 02:46:20,6636
CUST-820757,2017-07-01 06:21:41,M,55,married,441276,rent,3,5,2021-08-23 05:52:21,4537
CUST-132602,2018-03-12 22:50:47,F,20,married,207543,own,1,1,2021-02-07 07:45:54,1661
CUST-326091,2018-06-16 03:28:09,M,34,married,253375,rent,0,3,2021-10-24 08:05:12,3812
CUST-532513,2020-11-29 10:17:14,M,38,married,397382,own,1,1,2021-09-05 11:46:54,4292
CUST-338303,2020-04-08 23:27:06,F,28,married,454670,own,2,0,2021-06-27 14:36:18,6326
CUST-023085,2020-10-20 16:43:32,M,51,married,320900,rent,5,1,2021-10-31 18:39:23,4397
CUST-172068,2018-09-09 04:05:28,M,38,married,132354,own,0,0,2021-04-09 06:58:21,3355
CUST-832299,2021-05-04 07:21:37,F,53,married,255921,own,3,2,2021-09-08 07:34:53,6624
CUST-313426,2018-04-08 19:41:16,F,33,married,135872,rent,0,5,2021-07-12 04:41:22,5310
CUST-693659,2019-12-15 00:37:12,F,28,married,238149,own,5,3,2021-01-13 02:08:35,2741
CUST-872465,2020-11-16 11:20:18,F,39,married,473339,own,4,4,2021-12-02 13:03:14,7062
CUST-738307,2018-05-08 00:59:37,M,37,unmarried,363350,rent,4,4,2021-03-25 14:08:20,3254
CUST-039557,2019-06-10 07:45:55,F,26,married,341431,own,3,1,2021-05-19 19:31:01,5377
CUST-667860,2021-01-09 01:32:23,F,20,married,320702,own,0,2,2021-12-06 09:40:15,7101
CUST-273264,2021-01-14 16:01:31,F,30,married,304395,own,4,2,2021-08-18 23:28:57,5401
CUST-562539,2018-01-03 00:28:02,M,26,married,430620,own,3,0,2021-07-31 10:50:53,1504
CUST-113045,2019-01-15 23:30:30,M,32,unmarried,245645,own,4,4,2021-10-19 08:16:31,3475
CUST-750230,2019-01-11 23:30:17,M,43,married,436723,own,4,3,2021-07-01 14:26:39,3079
CUST-721800,2017-12-07 04:49:09,F,52,married,67409,rent,3,4,2021-12-29 04:29:07,3309
CUST-539813,2017-05-31 11:29:28,F,26,married,437885,rent,1,2,2021-01-11 11:25:15,4097
CUST-213456,2021-04-21 23:00:52,F,37,married,489296,rent,3,3,2021-02-16 18:19:04,4234
CUST-103823,2021-12-05 21:38:42,M,45,unmarried,131679,own,4,3,2021-03-22 07:46:22,4971
CUST-150079,2017-08-22 05:41:44,M,39,married,326133,unknown,1,5,2021-01-26 05:24:36,4663
CUST-114574,2019-12-30 12:28:52,M,36,married,223468,own,4,5,2021-01-05 05:44:21,2235
CUST-907589,2017-02-28 23:03:48,F,55,married,407599,own,5,0,2021-06-11 05:53:01,4962
CUST-182792,2017-03-25 20:52:14,F,45,married,121052,unknown,3,2,2021-05-09 13:18:18,4835
CUST-712662,2017-08-04 11:03:06,F,39,unmarried,116268,own,1,2,2021-07-17 07:06:48,5137
CUST-331417,2021-12-08 20:34:18,F,26,married,318928,rent,4,2,2021-02-26 07:49:40,3191
CUST-675541,2020-01-07 17:29:34,M,44,unmarried,352427,rent,5,5,2021-10-27 04:34:05,4292
CUST-292564,2019-10-04 18:27:37,M,34,married,366192,own,3,4,2021-06-13 06:24:02,2123
CUST-467252,2021-04-28 22:01:38,M,54,unmarried,427768,own,2,4,2021-08-14 03:24:46,3565
CUST-009503,2021-07-22 00:14:20,F,31,married,227465,own,2,2,2021-07-07 10:18:25,1749
CUST-580679,2019-03-12 19:56:57,M,48,married,328105,own,5,5,2021-07-28 22:20:15,3862
CUST-703211,2017-05-14 20:49:04,F,51,married,139046,rent,1,1,2021-04-15 17:47:03,4329
CUST-088737,2020-10-20 07:08:41,M,35,married,395807,own,4,3,2021-12-10 17:39:20,1796
